Id,Name,Type,Price,Mall,2026-07-22 01:27:08
6899308,Z170 ATX (중고),,45980,43몰,
6899626,H170 ATX (중고),,40280,63몰,
6900646,Z270 ATX (중고),,72990,10몰,
6900835,H270 ATX (중고),,44170,42몰,
6901537,H170 M-ATX (중고),,150000,1몰,
7015291,ASRock B450 스틸레전드 디앤디컴,,166000,1몰,
7097008,ASRock B450M 스틸레전드 디앤디컴,,155000,1몰,
7452148,ASUS EX A320M-GAMING 대원씨티에스,,116000,1몰,
8345859,ASUS WS X299 SAGE/10G STCOM,,1219000,1몰,
9500100,MSI MPG X470 게이밍 플러스 맥스,,157000,6몰,
10525329,ECS DURATHON2 GLKD-I-J4005 코잇 (벌크),기본,475990,3몰,
10525335,ECS DURATHON2 GLKD-I-J4005 코잇 (벌크),65W 어댑터,480700,2몰,
10641108,ASUS Tinker Fanless Aluminum Case,,22200,42몰,
10864752,ASRock A320M-HDVP 디앤디컴,,150000,1몰,
11210097,ASUS ROG STRIX Z490-E GAMING STCOM,,500000,1몰,
11571368,ASUS TUF Gaming B550M-PLUS STCOM,,155830,193몰,
11574458,ASUS PRIME B550M-A 대원씨티에스,,124460,92몰,
11684576,GIGABYTE B550M AORUS ELITE 제이씨현,,115500,194몰,
11743040,ASUS Tinker Edge R,기본,109060,1몰,
11751599,GIGABYTE B550M AORUS ELITE 피씨디렉트,,118340,117몰,
11973272,Z370 (중고),,56090,84몰,
11973338,H310 (중고),,30570,270몰,
11973377,B360 (중고),,34990,174몰,
11973419,B365 (중고),,40000,94몰,
11973452,H370 (중고),,54080,41몰,
11973482,Z390 (중고),,9900,58몰,
12060293,ASUS PRIME A520M-K STCOM,,66690,144몰,
12067598,MSI A520M-A PRO,,67330,193몰,
12067610,ASUS PRIME A520M-K 아이보라,,69000,4몰,
12069566,ASUS PRIME A520M-K 대원씨티에스,,60540,238몰,
12077093,GIGABYTE A520M S2H 듀러블에디션 제이씨현,,168330,3몰,
12092663,ASRock A520M-HDV 디앤디컴,,68370,176몰,
12121013,ASRock A520M-ITX/ac 디앤디컴,,176480,125몰,
12130286,ASRock A520M-HDV 에즈윈,,65420,155몰,
12464213,ASRock B550M Phantom Gaming 4 에즈윈,,111230,133몰,
12487823,ASRock B550M Phantom Gaming 4 디앤디컴,,111590,170몰,
12647513,SG90 미니 서보모터,,1210,43몰,
12660353,ASRock A520M-HDV 디앤디컴 (벌크),,66670,130몰,
12701975,ASUS ROG CROSSHAIR VIII DARK HERO STCOM,,750000,1몰,
12761789,ASUS ROG ZENITH EXTREME ALPHA 대원씨티에스,,748030,93몰,
12968927,라즈베리파이 실습용 프리미엄 키트 41종 (SZH-EK041),,101200,1몰,
12971276,아두이노 CH341A USB EEOROM 롬라이터,,3420,66몰,
13057562,아두이노 터치 센서 TTP223B,,210,36몰,
13057682,아두이노 압력 센서 FSR402,,3850,24몰,
13057787,Arduino 아두이노 우노 R3 DIP타입 호환보드 DM70,,15770,3몰,
13058087,아두이노 적외선 광센서 TCRT5000,,80,60몰,
13058783,아두이노 RGB 모듈 5mm DM52,,570,2몰,
13158504,ASUS ROG STRIX X670E-F GAMING WIFI STCOM,,749000,1몰,
13164092,MSI 프레스티지 X570 크리에이션 (해외구매),,600000,1몰,
13165257,A520 (중고),,48990,29몰,
13165613,아두이노 센서 적외선 포토 인터럽트 C73,,1460,3몰,
13170663,Z690 DDR4 (중고),,328900,2몰,
13170711,Z690 DDR5 (중고),,169000,2몰,
13222421,아두이노 나노 V3.0 호환보드,,3180,62몰,
13278866,아두이노 HM-10 블루투스 4.0 모듈,,3640,15몰,
13289012,ASRock B560 PRO4 에즈윈,,246000,1몰,
13289171,ASRock B560M PRO4 에즈윈,,226000,1몰,
13355441,ASUS ROG STRIX Z590-F GAMING WIFI 인텍앤컴퍼니,,600000,1몰,
13396157,ASUS TUF B450M-PRO GAMING (해외구매),,169500,9몰,
13411379,MSI A520M-A PRO (해외구매),,70830,27몰,
13411424,MSI A520M PRO (해외구매),,111350,1몰,
13435220,아두이노 적외선 PIR 인체감지센서 HC-SR501,,780,46몰,
13435439,아두이노 0.96인치 OLED 모듈 3종,,5200,5몰,
13435628,아두이노 우노 2.4인치 TFT 터치 LCD 쉴드,,7700,10몰,
13435784,아두이노 완전정복 + 스타터 키트 라이트,,86900,10몰,
13435838,아두이노 완전정복 + 스타터 키트 스탠다드,,221100,10몰,
13436012,3.2인치 TFT 터치 LCD For 라즈베리파이,,25300,1몰,
13448285,GIGABYTE Z590 AORUS ULTRA 피씨디렉트,,550000,1몰,
13537568,GIGABYTE Z590 AORUS ULTRA 제이씨현,,550000,1몰,
13561976,ASUS TUF Gaming B560M-PLUS WIFI 인텍앤컴퍼니,,330000,1몰,
13571723,NE555P 타이머IC,,60,17몰,
13587644,ASUS TUF Gaming Z590-PLUS 인텍앤컴퍼니,,500000,1몰,
13607285,삼성전자 H61S1 (중고),,12350,10몰,
13612370,MSI MEG Z490I 유니파이 (해외구매),,301190,4몰,
13628021,MSI H510M-A PRO,,150000,1몰,
13631252,MSI MAG B550 토마호크 (해외구매),,276320,5몰,
13830011,GIGABYTE H510M H 듀러블에디션 제이씨현,,950000,5몰,
13875599,ASUS ROG MAXIMUS XIII APEX 인텍앤컴퍼니,,650000,1몰,
13889696,ASRock H81 PRO BTC R2.0 (중고),,75000,1몰,
13889813,아두이노 16채널 12V 릴레이 모듈,,11070,16몰,
13889939,아두이노 Pro Micro 보드,,6480,11몰,
13902929,B450 (중고),,64990,24몰,
13924805,ASUS ROG STRIX B560-A GAMING WIFI STCOM,,500000,1몰,
13949078,아두이노 MP1584EN DC-DC 스텝다운,,700,6몰,
13949195,아두이노 MAX485 TTL to RS485 컨버터 모듈,,300,69몰,
13949315,아두이노 텍스트 LCD 2004 (20X4),,5850,24몰,
13949627,LKino MEGA128 트레이닝 보드 LA18,,97900,1몰,
14005334,ASUS PRIME H510M-K 인텍앤컴퍼니,,137750,1몰,
14146673,아이노비아 H81-BTC (중고),,75000,1몰,
14146880,아두이노 전압측정센서 모듈,,190,51몰,
14146994,아두이노 레오나르도 R3 호환보드,,6270,18몰,
14200919,NVIDIA Jetson Xavier NX Developer Kit (해외구매),,1348500,3몰,
14267837,ASUS P8H61-M PLUS2 (B3) (중고),,38000,1몰,
14749595,아두이노 PS2 조이스틱 모듈,,440,38몰,
14872736,ASUS P11C-X 인텍앤컴퍼니,,455050,2몰,
14901068,LattePanda 라떼판다 알파 864s DFR0547,,814000,1몰,
15140333,아두이노 Micro USB TP4056 리튬배터리 충전모듈,,300,24몰,
15141536,아두이노 MG996R 180도 서보모터,,3160,24몰,
15497456,아두이노 S335 토양 습도 수분 감지 센서 Probe,,5200,3몰,
