Id,Name,Type,Price,Mall,2026-05-15 17:53:01
13596899,NVIDIA RTX A6000 D6 48GB,,10808990,3몰,
13645580,ASRock 라데온 RX 6700 XT CHALLENGER Pro OC D6 12GB 에즈윈,,2200000,1몰,
13683824,ASUS 지포스 GT1030 SL D5 2GB 무소음,,135500,17몰,
13696871,GIGABYTE AORUS 라데온 RX 6900 XT MASTER D6 16GB 피씨디렉트,,2000000,1몰,
14077574,AFOX 지포스 GT730 D3 2GB LP 무소음 디앤디컴,,63890,59몰,
14077739,AFOX 지포스 G210 D3 512MB LP 디앤디컴,,26000,99몰,
14092100,GIGABYTE 지포스 GT1030 UD2 D4 2GB 미니미 피씨디렉트,,161000,8몰,
14274734,NVIDIA NV링크 브릿지 2-Slot,,355000,6몰,
14274809,NVIDIA NV링크 브릿지 3-Slot,,638800,1몰,
14296337,AMD 라데온 PRO WX3200 D5 4GB LP 대원씨티에스,,197600,37몰,
14346383,ASUS PH 지포스 GTX 1650 O4G D6 4GB,,399000,1몰,
14352602,MSI 지포스 RTX 3070 게이밍 X 트리오 D6 8GB 트라이프로져2 (해외구매),,990640,1몰,
14448719,갤럭시 GALAX 지포스 RTX 3060 V2 D6 12GB,,638000,7몰,
14461889,MSI 지포스 RTX 3070 Ti 슈프림 X D6X 8GB 트라이프로져2S,,2160000,2몰,
14500928,ZOTAC GAMING 지포스 RTX 3080 Trinity OC D6X 10GB (해외구매),,2276420,1몰,
14527049,갤럭시 GALAX 지포스 RTX 3070 Ti D6X 8GB,,642750,1몰,
14708753,TAGER 지포스 GTX1050 Ti D5 4GB DUAL,,185490,59몰,
14740715,ASUS 지포스 GT730 SL D5 2GB,,112000,9몰,
14776451,MSI 지포스 RTX 3060 Ti 게이밍 X D6 8GB 트윈프로져8 LHR,,1200000,2몰,
14804777,PALIT 지포스 RTX 3060 Ti Dual D6 8GB LHR,,711910,2몰,
14824025,ASUS PH 지포스 RTX 3060 D6 12GB,,680000,1몰,
14824238,ZOTAC GAMING 지포스 RTX 3070 TWIN Edge OC D6 8GB LHR,,355120,3몰,
14824829,GAINWARD 지포스 RTX 3060 고스트 D6 12GB LHR,,1185000,1몰,
14856152,GIGABYTE AORUS 라데온 RX 6900 XT XTREME 워터블럭 D6 16GB 피씨디렉트,,6065280,1몰,
14857055,ASUS DUAL 지포스 RTX 3060 Ti O8G OC MINI D6 8GB,,799000,3몰,
14864039,NVIDIA T1000 D6 4GB,,540000,1몰,
14873684,GIGABYTE 지포스 RTX 3060 Ti GAMING OC PRO V3 D6 8GB 피씨디렉트,,2790000,1몰,
14934254,NVIDIA RTX A4000 D6 16GB,,3999000,1몰,
14979494,XFX 라데온 RX 6600 XT QICK 308 BLACK D6 8GB,,1216800,2몰,
14980142,ASRock 라데온 RX 6600 XT CHALLENGER D OC D6 8GB 에즈윈,,1100000,1몰,
14980412,GIGABYTE 라데온 RX 6600 XT GAMING OC D6 8GB 피씨디렉트,,1100000,2몰,
14981363,ASRock 라데온 RX 6600 XT CHALLENGER Pro OC D6 8GB 디앤디컴,,1200000,1몰,
14990954,MSI 라데온 RX 6600 XT 게이밍 X D6 8GB 트윈프로져8,,1560000,1몰,
15108326,ASUS TUF Gaming 지포스 GTX 1660 Ti O6G EVO OC D6 6GB,,999000,1몰,
15132614,XFX 라데온 RX 6600 XT SWFT 210 CORE D6 8GB,,1200000,2몰,
15178970,MSI 지포스 RTX 3060 벤투스 2X OC D6 12GB (해외구매),,855630,1몰,
15196385,NVIDIA RTX A4000 D6 16GB (해외구매),,2985300,2몰,
15360209,AMD 라데온 PRO W5500 D6 8GB 대원씨티에스,,383980,44몰,
15427364,XFX 라데온 RX 6600 SWFT 210 CORE D6 8GB,,602940,7몰,
15435041,MSI 라데온 RX 6600 메크 2X D6 8GB,,1100000,2몰,
15450695,NVIDIA T1000 D6 4GB (병행수입),,585900,2몰,
15472787,XFX 라데온 RX 6900 XT ZERO EKWB Limited Edition D6 16GB,,4000000,1몰,
15566774,MSI 지포스 RTX 3080 Ti 슈프림 X D6X 12GB 트라이프로져2S (해외구매),,3161000,3몰,
15722561,AFOX 지포스 GTX1050 Ti H7 D5 4GB,,186500,4몰,
16217153,지포스 GTX650 Ti D5 1GB (중고),,24990,9몰,
16217210,지포스 GTX650 D5 1GB (중고),,13000,39몰,
16227899,GIGABYTE 라데온 RX 6500 XT GAMING OC D6 4GB 피씨디렉트,,750000,1몰,
16268375,TUL 라데온 RX 550 D5 2GB LP (벌크),,64900,1몰,
16284683,ZOTAC GAMING 지포스 RTX 3050 TWIN Edge OC D6 8GB,,616900,1몰,
16291658,이엠텍 지포스 RTX 3050 STORM X Dual OC D6 8GB,,650000,1몰,
16301489,갤럭시 갤라즈 GALAX 지포스 RTX 3050 D6 8GB,,590620,2몰,
16301504,GAINWARD 지포스 RTX 3050 고스트 D6 8GB,,553490,1몰,
16319510,지포스 RTX 3060 D6 12GB (중고),,346070,30몰,
16319558,지포스 RTX 3060 Ti D6 8GB (중고),,345120,62몰,
16319603,지포스 RTX 3070 D6 8GB (중고),,369790,70몰,
16362338,지포스 RTX 3080 D6X 10GB (중고),,459900,50몰,
16364171,지포스 GT610 D3 1GB (중고),,13000,24몰,
16364321,지포스 G210 D3 512MB (중고),,8910,16몰,
16500317,NVIDIA RTX A4500 D6 20GB,,2696630,4몰,
16512887,지포스 RTX 3070 Ti D6X 8GB (중고),,394990,31몰,
16544444,지포스 RTX 3080 Ti D6X 12GB (중고),,699900,27몰,
16799315,지포스 RTX 3080 D6X 12GB (중고),,570000,1몰,
16947065,INNO3D 지포스 GT710 D3 1GB (중고),,20490,16몰,
16963706,갤럭시 갤라즈 GALAX 지포스 GT710 D3 2GB LP 무소음,,62000,138몰,
17018366,GIGABYTE AORUS 라데온 RX 6750 XT ELITE D6 12GB 피씨디렉트,,1475000,1몰,
17023763,NVIDIA T400 D6 4GB,,399000,1몰,
17074907,NVIDIA RTX A5000 D6 24GB (병행수입),,4039350,11몰,
17187893,라데온 RX 6800 D6 16GB (중고),,468890,14몰,
17254454,라데온 RX 6700 XT D6 12GB (중고),,346000,10몰,
17305142,지포스 RTX 3090 D6X 24GB (중고),,1799000,8몰,
17311451,라데온 RX 6600 D6 8GB (중고),,309900,2몰,
17420300,ASRock 라데온 RX 6600 CHALLENGER D D6 8GB 대원씨티에스,,369900,4몰,
17434280,지포스 GTS450 (중고),,10000,23몰,
17466311,NVIDIA RTX A5500 D6 24GB,,5350000,6몰,
17484341,NVIDIA 쿼드로 P4000 D5 8GB (해외구매),,440000,2몰,
17511044,MSI 지포스 GTX 1630 벤투스 S OC D6 4GB,,294990,1몰,
17528849,지포스 GT630 (중고),,15000,77몰,
17529758,NVIDIA RTX A6000 D6 48GB (병행수입),,8999670,20몰,
17742206,NVIDIA RTX A4500 D6 20GB (병행수입),,2341500,59몰,
17744411,NVIDIA RTX A4000 D6 16GB (병행수입),,2499990,14몰,
17747588,NVIDIA T400 D6 4GB (병행수입),,280000,1몰,
17814695,지포스 GT730 (중고),,23990,76몰,
17818721,지포스 GT720 (중고),,17000,26몰,
17818937,지포스 GT620 (중고),,11000,49몰,
17944253,라데온 RX 5700 D6 8GB (중고),,230000,1몰,
17944463,라데온 RX 6600 XT D6 8GB (중고),,407690,9몰,
17973020,ASUS ROG STRIX 지포스 RTX 4090 O24G GAMING OC D6X 24GB 인텍앤컴퍼니,,4499000,1몰,
17982362,GIGABYTE 지포스 RTX 4090 GAMING OC D6X 24GB 피씨디렉트,,7000000,1몰,
18203285,라데온 RX 6900 XT D6 16GB (중고),,957960,4몰,
18203561,라데온 RX 6800 XT D6 16GB (중고),,583460,13몰,
